"Stkcd","ShortName","Accper","Typrep","Bbd1102101","B001302000","B001301000","B001300000"
"301043","绿岛风","2021-12-31","A","","1139774.72","","58279064.48"
"301043","绿岛风","2022-12-31","A","","4664253.06","-788908.88","41372203.06"
"301045","天禄科技","2021-12-31","A","","3141073.65","853761.12","102439151.95"
"301045","天禄科技","2022-12-31","A","","5174884.03","-723432.33","28538004.04"
"301048","金鹰重工","2021-12-31","A","","1011668.86","","272921409.09"
"301048","金鹰重工","2022-12-31","A","","279384.69","","342492269.90"
"301050","雷电微力","2021-12-31","A","","4983893.88","6013329.34","234879587.05"
"301050","雷电微力","2022-12-31","A","","31863916.51","7995978.73","317545994.18"
"301051","信濠光电","2021-12-31","A","","-6012063.12","4791846.58","169519248.12"
"301051","信濠光电","2022-12-31","A","","24762550.17","2465.75","-243087015.90"
"301053","远信工业","2021-12-31","A","","","","93514365.74"
"301053","远信工业","2022-12-31","A","","","","86971882.63"
"301055","张小泉","2021-12-31","A","","909235.59","","97916514.97"
"301055","张小泉","2022-12-31","A","","1171912.21","435189.45","58021623.47"
"301056","森赫股份","2021-12-31","A","","","196000.00","84133036.90"
"301056","森赫股份","2022-12-31","A","","-1255572.25","147163.06","56205265.79"
"301057","汇隆新材","2021-12-31","A","","1255086.29","741480.03","75416705.09"
"301057","汇隆新材","2022-12-31","A","","5600546.77","707465.98","42565193.33"
"301059","金三江","2021-12-31","A","","354.41","","56183584.03"
"301059","金三江","2022-12-31","A","","40014.83","","71507873.94"
"301061","匠心家居","2021-12-31","A","","1410326.60","308758.04","344132315.09"
"301061","匠心家居","2022-12-31","A","","42099350.79","3060971.70","386992063.81"
"301062","上海艾录","2021-12-31","A","","394271.94","","164459355.91"
"301062","上海艾录","2022-12-31","A","","2168424.82","","117614484.09"
"301063","海锅股份","2021-12-31","A","","733229.86","493159.27","80253028.39"
"301063","海锅股份","2022-12-31","A","","3734837.93","458597.22","98308389.93"
"301065","本立科技","2021-12-31","A","","","","60027448.40"
"301065","本立科技","2022-12-31","A","","","","65425413.52"
"301066","万事利","2021-12-31","A","","-287147.82","-1271820.00","56554428.85"
"301066","万事利","2022-12-31","A","","493184.13","1241820.00","-5755364.83"
"301067","显盈科技","2021-12-31","A","","679208.49","742484.58","60025903.11"
"301067","显盈科技","2022-12-31","A","","1391966.11","-233577.33","84174058.76"
"301068","大地海洋","2021-12-31","A","","","","48710230.64"
"301068","大地海洋","2022-12-31","A","","","","53680032.08"
"301069","凯盛新材","2021-12-31","A","","10367437.74","-2536520.80","218216163.51"
"301069","凯盛新材","2022-12-31","A","","8196110.81","-1442264.38","269780293.87"
"301069","凯盛新材","2023-12-31","A","","4517754.23","-1162181.86","176294413.79"
"301070","开勒股份","2021-12-31","A","","2701243.71","885911.14","64163738.81"
"301070","开勒股份","2022-12-31","A","","11067085.52","-22940.35","37086634.07"
"301071","力量钻石","2021-12-31","A","","229005.17","","277078687.28"
"301071","力量钻石","2022-12-31","A","","13297524.36","","536193417.00"
"301072","中捷精工","2021-12-31","A","","134516.45","240782.20","43505093.08"
"301072","中捷精工","2022-12-31","A","","-228557.03","151108.16","15185640.96"
"301075","多瑞医药","2021-12-31","A","","-196287.50","","73403460.09"
"301075","多瑞医药","2022-12-31","A","","11344.86","","21256288.87"
"301076","新瀚新材","2021-12-31","A","","6276473.31","","76964040.97"
"301076","新瀚新材","2022-12-31","A","","15615314.89","","123242852.14"
"301077","星华反光","2021-12-31","A","","1644597.91","","153482784.56"
"301077","星华新材","2022-12-31","A","","673759.43","","109013327.31"
"301079","邵阳液压","2021-12-31","A","","345342.47","455053.58","57664611.63"
"301079","邵阳液压","2022-12-31","A","","3919415.90","-435533.03","43084559.28"
"301081","严牌股份","2021-12-31","A","","796458.50","-431547.76","91751567.30"
"301081","严牌股份","2022-12-31","A","","2600276.12","-1279002.19","63276590.04"
"301082","久盛电气","2021-12-31","A","","","","96442139.71"
"301082","久盛电气","2022-12-31","A","","","","95609947.54"
"301083","百胜智能","2021-12-31","A","","3272689.35","","64124000.25"
"301083","百胜智能","2022-12-31","A","","1133835.62","284809.01","47901249.24"
"301086","鸿富瀚","2021-12-31","A","","281227.30","1751512.23","152911122.56"
"301086","鸿富瀚","2022-12-31","A","","12574101.57","533435.60","170849883.30"
"301087","可孚医疗","2021-12-31","A","","-306358.21","6331274.30","511032724.92"
"301087","可孚医疗","2022-12-31","A","","56750270.80","4402323.99","368406676.55"
"301089","拓新药业","2021-12-31","A","","9338.86","619926.03","79244239.40"
"301089","拓新药业","2022-12-31","A","","5616039.71","158127.86","329291632.52"
"301090","华润材料","2021-12-31","A","","7953934.70","1381752.91","618433248.59"
"301090","华润材料","2022-12-31","A","","51806724.70","","1055852947.06"
"301092","争光股份","2021-12-31","A","","1586021.54","","83370380.12"
"301092","争光股份","2022-12-31","A","","28719376.75","","219946461.54"
"301093","华兰股份","2021-12-31","A","","","","254147736.25"
"301093","华兰股份","2022-12-31","A","","9130176.86","25830808.02","111233155.40"
"301097","天益医疗","2021-12-31","A","","827757.57","-108829.74","89994843.25"
"301097","天益医疗","2022-12-31","A","","1599668.57","9624623.82","94928734.87"
"301100","风光股份","2021-12-31","A","","","88315.57","131655839.04"
"301100","风光股份","2022-12-31","A","","17588126.95","","106239588.13"
"301101","明月镜片","2021-12-31","A","","2837638.84","548265.90","108152253.11"
"301101","明月镜片","2022-12-31","A","","16172058.51","13749774.52","159642315.81"
"301105","鸿铭股份","2022-12-31","A","","1209600.00","","44746895.15"
"301106","骏成科技","2021-12-31","A","","","","83323652.47"
"301106","骏成科技","2022-12-31","A","","6307103.74","7777886.51","101762848.42"
"301107","瑜欣电子","2022-12-31","A","","536793.59","","71972864.68"
"301108","洁雅股份","2021-12-31","A","","","1198435.40","249841698.58"
"301108","洁雅股份","2022-12-31","A","","11915200.11","1011838.57","171726707.60"
"301111","粤万年青","2021-12-31","A","","876954.61","1545393.14","70263349.48"
"301111","粤万年青","2022-12-31","A","","11903648.28","2934282.64","43104255.04"
"301112","信邦智能","2022-12-31","A","","4563303.58","3443574.72","80880825.25"
"301113","雅艺科技","2021-12-31","A","","1096261.19","62200.00","118730748.95"
"301113","雅艺科技","2022-12-31","A","","104162.29","","63068324.66"
"301116","益客食品","2021-12-31","A","","762458.10","196069.18","112999902.09"
"301116","益客食品","2022-12-31","A","","974172.81","244129.98","55272899.69"
"301118","恒光股份","2021-12-31","A","","3916169.23","2034417.58","267082405.19"
"301118","恒光股份","2022-12-31","A","","27652074.55","-1943087.63","223243669.50"
"301119","正强股份","2021-12-31","A","","","","59243138.15"
"301119","正强股份","2022-12-31","A","","2165248.89","-461975.79","111693551.23"
"301120","新特电气","2022-12-31","A","","10244017.46","593815.14","111494716.78"
"301121","紫建电子","2022-12-31","A","","2120136.99","329794.52","35201348.70"
"301122","采纳股份","2021-12-31","A","","29166.67","170771.31","151862155.67"
"301122","采纳股份","2022-12-31","A","","7625078.36","8610390.78","179869456.69"
"301123","奕东电子","2021-12-31","A","","1178811.12","-137351.17","219235773.87"
"301123","奕东电子","2022-12-31","A","","-164000.86","724945.05","140466695.89"
"301125","腾亚精工","2022-12-31","A","","1310355.27","","55200612.48"
"301128","强瑞技术","2021-12-31","A","","2977134.59","","58615097.97"
"301128","强瑞技术","2022-12-31","A","","9336928.29","848695.89","38516253.67"
"301129","瑞纳智能","2021-12-31","A","","72328.77","435846.58","172951493.42"
"301129","瑞纳智能","2022-12-31","A","","24343846.34","652403.21","230426242.16"
"301130","西点药业","2021-12-31","A","","1206972.61","","59669551.40"
"301130","西点药业","2022-12-31","A","","5538901.34","1168022.06","52128479.79"
"301131","聚赛龙","2021-12-31","A","","","","69552172.35"
"301131","聚赛龙","2022-12-31","A","","980763.88","39555.56","34793305.81"
"301132","满坤科技","2022-12-31","A","","38217.77","971.60","98148062.96"
"301133","金钟股份","2021-12-31","A","","","","44664105.77"
"301133","金钟股份","2022-12-31","A","","-815459.24","","54570666.10"
"301135","瑞德智能","2022-12-31","A","","725288.39","","40728533.95"
"301137","哈焊华通","2021-12-31","A","","","","82359685.86"
"301137","哈焊华通","2022-12-31","A","","2232149.68","5006188.02","46026989.30"
"301138","华研精机","2021-12-31","A","","1192882.75","12800.00","119806442.59"
"301138","华研精机","2022-12-31","A","","7153291.34","","101246465.47"
"301149","隆华新材","2021-12-31","A","","-192047.39","1241252.84","227903929.63"
"301149","隆华新材","2022-12-31","A","","9088650.86","2649096.50","143588783.56"
"301150","中一科技","2022-12-31","A","","10331209.20","5278816.44","449897231.12"
"301151","冠龙节能","2021-12-31","A","","326027.34","2868718.62","237936077.42"
"301151","冠龙节能","2022-12-31","A","","-54395.58","5048286.12","124985363.50"
"301152","天力锂能","2022-12-31","A","","2556797.48","703406.48","144856961.61"
"301155","海力风电","2021-12-31","A","","330750.00","","1399390911.67"
"301155","海力风电","2022-12-31","A","","121408080.19","","228654450.36"
"301156","美农生物","2022-12-31","A","","-431211.62","-285527.46","58528770.62"
"301157","华塑科技","2022-12-31","A","","543660.11","","64081387.38"
"301158","德石股份","2021-12-31","A","","","","68837915.94"
"301158","德石股份","2022-12-31","A","","5343864.10","2177331.17","84366417.87"
"301160","翔楼新材","2022-12-31","A","","3223426.10","565911.78","162796614.18"
"301161","唯万密封","2022-12-31","A","","796849.32","","45928561.62"
"301163","宏德股份","2022-12-31","A","","781571.55","-204184.50","47172290.22"
"301165","锐捷网络","2022-12-31","A","","497383.05","864531.30","417602286.83"
"301168","通灵股份","2021-12-31","A","","1719751.48","884507.53","86741526.56"
"301168","通灵股份","2022-12-31","A","","10533371.52","4094911.72","129903350.60"
"301176","逸豪新材","2022-12-31","A","","","271232.88","61744395.25"
"301180","万祥科技","2021-12-31","A","","51384.76","","206757957.97"
"301180","万祥科技","2022-12-31","A","","7644131.18","","216807669.73"
"301181","标榜股份","2021-12-31","A","","381673.43","","117881494.50"
"301181","标榜股份","2022-12-31","A","","10910618.82","1969184.93","138792283.47"
"301182","凯旺科技","2021-12-31","A","","67566.68","2963.20","62327779.19"
"301182","凯旺科技","2022-12-31","A","","6819537.37","","28354025.45"
"301183","东田微","2022-12-31","A","","393948.98","","16915619.91"
"301186","超达装备","2021-12-31","A","","1306929.46","1585424.00","53469017.11"
"301186","超达装备","2022-12-31","A","","3556484.09","1045619.01","73730045.98"
"301187","欧圣电气","2022-12-31","A","","21130264.84","","180886553.18"
"301188","力诺特玻","2021-12-31","A","","5180821.15","","140352773.03"
"301188","力诺特玻","2022-12-31","A","","12875544.46","1346892.41","126960200.24"
"301189","奥尼电子","2021-12-31","A","","115679.45","-6204.10","136235124.32"
"301189","奥尼电子","2022-12-31","A","","7314168.46","10689638.41","67571798.95"
"301190","善水科技","2021-12-31","A","","3400668.36","2689595.82","167527092.41"
"301190","善水科技","2022-12-31","A","","5795759.60","4083665.96","110078418.77"
"301191","菲菱科思","2022-12-31","A","","3167344.42","","216040403.42"
"301192","泰祥股份","2018-12-31","A","","5841180.61","","102064746.81"
"301192","泰祥股份","2019-12-31","A","","8541942.16","","91899349.37"
"301192","泰祥股份","2020-12-31","A","","8139964.54","2051089.45","81207512.30"
"301192","泰祥股份","2021-12-31","A","","15225181.28","-462611.35","83294596.89"
"301192","泰祥股份","2022-12-31","A","","6078343.23","-11126413.30","52368296.67"
"301193","家联科技","2021-12-31","A","","","","57325126.33"
"301193","家联科技","2022-12-31","A","","7317610.39","-85334.51","187771054.35"
"301196","唯科科技","2021-12-31","A","","15827411.49","-911964.63","225594132.70"
"301196","唯科科技","2022-12-31","A","","38826759.54","2055045.52","180305817.44"
"301198","喜悦智行","2021-12-31","A","","10931.51","","71612124.88"
"301198","喜悦智行","2022-12-31","A","","5423634.86","3488097.89","69440651.87"
"301199","迈赫股份","2021-12-31","A","","","","84361735.10"
"301199","迈赫股份","2022-12-31","A","","17441815.54","381180.83","20920647.69"
"301200","大族数控","2021-12-31","A","","-7783284.19","","795046506.17"
"301200","大族数控","2022-12-31","A","","-11237937.06","","485894563.47"
"301201","诚达药业","2021-12-31","A","","","","117442870.34"
"301201","诚达药业","2022-12-31","A","","39267113.82","393374.24","124245909.27"
"301205","联特科技","2022-12-31","A","","839318.92","889541.94","124060096.40"
"301206","三元生物","2021-12-31","A","","-70300.00","327000.00","619771151.61"
"301206","三元生物","2022-12-31","A","","86472128.13","-327000.00","186052899.51"
"301207","华兰疫苗","2021-12-31","A","","23761753.55","14246139.96","706976269.28"
"301207","华兰疫苗","2022-12-31","A","","55597355.94","16848090.71","592633934.89"
"301209","联合化学","2022-12-31","A","","442383.55","379174.48","71383183.03"
"301211","亨迪药业","2021-12-31","A","","10704140.75","","139286822.38"
"301211","亨迪药业","2022-12-31","A","","","","148725918.46"
"301212","联盛化学","2021-12-31","A","","-1039419.54","674370.46","106800362.93"
"301212","联盛化学","2022-12-31","A","","-2678277.38","1132076.03","221160559.15"
"301216","万凯新材","2021-12-31","A","","-41782127.34","23513844.18","516841480.87"
"301216","万凯新材","2022-12-31","A","","-35468443.29","-9840752.43","1167590614.18"
"301217","铜冠铜箔","2021-12-31","A","","-109306.41","-80500.00","439208556.20"
"301217","铜冠铜箔","2022-12-31","A","","16823296.63","2579551.67","304238743.94"
"301219","腾远钴业","2021-12-31","A","","-19244243.45","","1358212564.73"
"301219","腾远钴业","2022-12-31","A","","-12996068.73","","348694293.79"
"301220","亚香股份","2022-12-31","A","","-1822047.74","-140306.84","149077004.27"
"301222","浙江恒威","2021-12-31","A","","951130.00","","102126979.82"
"301222","浙江恒威","2022-12-31","A","","7350306.41","","141524208.80"
